order_id,user_id,order_date,category,revenue,discount,cost
13597,4398,2025-09-06,electronics,4.55,0.33,2.68
13598,3495,2025-12-18,home,9.08,0.56,6.08
13599,4158,2026-06-06,home,72.85,2.97,37.84
13600,4329,2025-07-14,electronics,80.87,14.0,46.11
13601,2916,2026-02-08,fashion,3.53,0.58,1.65
13602,310,2025-11-09,home,59.4,10.1,40.93
13603,4207,2025-07-29,sports,42.08,3.85,24.99
13604,2824,2025-01-03,home,89.33,13.04,36.9
13605,1136,2024-09-24,home,16.48,1.79,9.29
13606,883,2025-12-09,electronics,48.97,4.34,25.98
13607,203,2025-02-22,sports,34.22,4.79,23.43
13608,1424,2025-09-16,sports,61.84,9.43,34.75
13609,1337,2025-09-10,beauty,24.94,0.39,13.53
13610,2293,2025-03-13,fashion,115.72,17.11,74.26
13611,4448,2025-09-12,home,140.53,3.5,89.71
13612,4702,2025-10-08,fashion,60.67,8.58,36.52
13613,857,2026-03-22,electronics,24.95,4.45,12.25
13614,217,2025-04-25,sports,25.35,0.66,16.23
13615,2509,2024-08-07,electronics,41.73,3.44,26.28
13616,4848,2024-07-20,electronics,14.14,0.36,6.46
13617,2851,2024-07-08,sports,23.54,2.73,9.99
13618,4954,2026-04-08,fashion,95.55,16.27,63.04
13619,249,2026-01-06,sports,29.0,3.88,17.5
13620,4042,2024-10-17,electronics,27.36,3.09,17.19
13621,449,2024-12-12,sports,18.61,2.65,11.1
13622,1219,2024-08-29,electronics,24.71,4.58,11.08
13623,1200,2025-11-14,sports,67.75,2.05,30.81
13624,2055,2024-09-06,home,57.83,0.66,27.09
13625,4570,2025-07-08,electronics,41.23,5.14,26.71
13626,115,2026-06-11,fashion,146.44,9.72,82.46
13627,1086,2025-11-25,home,33.43,4.7,21.15
13628,2861,2025-06-21,electronics,100.62,3.21,60.37
13629,2808,2025-02-22,electronics,43.12,2.7,23.43
13630,198,2026-01-27,home,34.82,1.99,21.98
13631,1567,2024-12-12,fashion,111.18,13.01,56.79
13632,4894,2026-02-05,home,27.48,5.27,13.8
13633,3434,2026-03-06,electronics,64.21,2.24,42.0
13634,3833,2026-05-29,electronics,144.53,20.32,59.47
13635,306,2026-01-06,home,21.46,1.14,11.38
13636,352,2026-02-23,electronics,20.12,1.7,12.97
13637,180,2024-12-16,beauty,30.2,4.65,16.46
13638,390,2024-09-05,beauty,102.49,6.25,58.74
13639,3724,2026-05-15,fashion,231.06,28.44,160.52
13640,3189,2026-05-01,home,43.66,4.44,26.75
13641,2679,2024-10-29,fashion,32.79,2.07,19.04
13642,886,2026-01-02,beauty,61.07,6.71,35.31
13643,2900,2026-05-10,sports,130.08,2.21,72.51
13644,2214,2025-04-10,home,32.43,5.83,18.83
13645,3093,2026-01-24,sports,78.0,12.27,38.78
13646,3005,2025-05-08,sports,26.64,4.13,18.55
13647,4585,2026-06-02,fashion,61.95,4.53,41.42
13648,381,2024-08-04,home,128.84,23.26,61.19
13649,1592,2024-08-03,home,76.32,14.54,42.44
13650,1545,2025-10-04,beauty,72.46,12.21,43.59
13651,3194,2024-12-27,sports,41.58,1.85,26.29
13652,2742,2024-09-12,beauty,43.61,8.55,18.77
13653,1032,2024-07-15,electronics,66.53,12.15,43.16
13654,4857,2026-04-04,home,47.0,8.82,19.91
13655,2007,2026-01-19,beauty,126.23,20.36,54.14
13656,293,2024-08-11,fashion,30.24,5.12,20.39
13657,4142,2025-05-24,home,57.29,8.46,32.58
13658,1238,2026-01-29,electronics,80.22,4.54,55.93
13659,3962,2025-04-02,home,79.98,15.09,49.88
13660,2759,2025-09-30,home,70.33,1.85,40.68
13661,3800,2025-10-19,home,78.0,11.8,38.49
13662,1345,2026-03-30,home,9.92,1.51,4.38
13663,2470,2024-07-08,fashion,15.9,1.0,7.59
13664,4639,2026-06-03,home,22.2,3.9,10.67
13665,4079,2024-10-29,home,78.04,10.87,48.34
13666,4110,2025-02-20,home,132.01,9.46,84.57
13667,4573,2024-09-07,beauty,59.87,9.85,38.8
13668,4954,2025-12-10,sports,82.16,7.37,56.94
13669,3495,2025-05-31,home,25.5,2.97,14.65
13670,4419,2025-04-05,beauty,117.99,2.78,49.48
13671,4101,2024-09-27,home,26.93,5.35,13.11
13672,1491,2025-10-24,electronics,26.83,5.32,17.61
13673,2592,2025-09-04,beauty,58.28,3.37,26.32
13674,3275,2025-08-22,beauty,44.23,7.86,19.11
13675,368,2024-11-18,home,75.28,2.61,30.35
13676,1871,2024-11-15,sports,55.52,3.92,28.84
13677,4999,2024-12-29,sports,90.01,6.87,48.25
13678,2068,2025-07-02,sports,33.01,2.76,17.55
13679,1298,2025-05-21,electronics,19.43,2.53,9.45
13680,4960,2025-11-25,sports,73.21,11.11,31.34
13681,1169,2025-01-24,home,27.97,2.25,19.04
13682,2558,2024-12-08,fashion,40.85,6.01,23.13
13683,4274,2024-11-19,sports,40.67,3.62,27.53
13684,1171,2026-01-13,fashion,83.14,11.18,50.82
13685,980,2024-10-19,beauty,9.79,0.04,4.51
13686,2636,2025-05-19,beauty,24.71,0.05,16.82
13687,3816,2026-03-10,home,19.08,0.57,11.82
13688,2341,2025-07-31,fashion,48.98,4.8,23.73
13689,3381,2026-03-06,beauty,157.51,12.05,67.47
13690,2964,2026-02-19,electronics,104.65,5.34,67.57
13691,2037,2024-11-12,home,72.5,10.0,48.12
13692,4358,2024-08-21,sports,36.96,4.44,17.12
13693,2972,2025-09-11,beauty,57.76,3.43,37.31
13694,917,2024-07-04,electronics,37.33,1.73,24.75
13695,2436,2025-10-17,sports,21.19,0.57,9.71
13696,3580,2025-11-17,fashion,29.04,1.75,16.62
13697,4483,2024-08-29,sports,68.06,3.19,45.57
13698,3292,2024-11-21,electronics,90.98,14.32,41.23
13699,701,2024-07-11,sports,14.07,0.86,7.43
13700,3815,2026-03-07,sports,77.09,12.02,51.94
13701,4559,2024-10-03,home,94.21,6.38,51.37
13702,2652,2026-05-10,electronics,67.16,2.31,26.95
13703,3253,2024-06-20,home,35.3,4.52,22.61
13704,1505,2025-03-22,fashion,103.27,12.92,42.88
13705,4794,2026-02-07,home,48.02,2.2,31.9
13706,1248,2025-04-28,sports,32.97,3.72,17.76
13707,351,2025-08-31,beauty,28.88,4.65,17.12
13708,4398,2025-08-14,electronics,8.72,0.35,4.31
13709,2163,2026-04-18,beauty,15.77,2.74,6.75
13710,2321,2024-08-10,sports,43.94,5.9,21.09
13711,283,2025-03-07,fashion,108.61,10.54,57.48
13712,4456,2024-11-06,fashion,14.62,0.46,6.61
13713,2738,2025-11-28,electronics,17.94,0.57,9.39
13714,550,2026-01-03,fashion,34.73,1.12,19.54
13715,2046,2026-05-24,sports,88.58,11.52,39.05
13716,1133,2026-01-02,home,26.08,1.65,11.56
13717,3072,2025-10-27,electronics,104.63,14.52,58.36
13718,3857,2025-07-31,electronics,122.81,19.67,74.51
13719,3789,2025-07-06,electronics,50.24,0.14,20.81
13720,121,2024-11-10,fashion,28.2,4.74,18.66
13721,3867,2026-03-24,home,60.36,0.9,28.9
13722,3254,2024-11-24,beauty,66.11,9.35,37.35
13723,4676,2025-09-02,electronics,94.08,3.11,59.16
13724,3813,2026-03-20,electronics,38.8,5.3,16.06
13725,2064,2025-06-18,sports,73.78,1.54,46.1
13726,4175,2025-07-10,beauty,32.41,4.73,20.78
13727,29,2025-03-16,beauty,57.19,9.14,26.14
13728,565,2025-03-19,home,96.89,7.45,39.06
13729,1213,2025-10-09,beauty,34.39,3.95,19.15
13730,1502,2026-05-15,beauty,64.72,4.56,45.09
13731,2133,2025-08-23,fashion,25.12,4.72,10.5
13732,4195,2026-04-09,beauty,24.26,3.45,15.21
13733,4376,2024-10-01,home,18.26,3.45,12.23
13734,338,2026-02-28,fashion,123.38,1.46,73.42
13735,1617,2024-08-07,beauty,29.99,2.27,17.57
13736,1908,2025-05-22,home,72.48,10.08,42.43
13737,3672,2025-05-14,electronics,49.9,9.28,23.1
13738,468,2025-10-14,beauty,278.96,30.42,158.72
13739,2156,2025-04-04,electronics,54.11,5.89,28.88
13740,1191,2026-04-25,beauty,78.91,10.57,38.04
13741,3826,2024-08-10,beauty,176.31,30.99,112.31
13742,3176,2025-09-01,fashion,38.9,5.77,24.44
13743,2668,2024-08-15,sports,19.98,2.06,9.59
13744,7,2024-09-22,home,45.29,3.29,27.54
13745,3661,2026-02-13,sports,19.45,3.81,8.36
13746,2392,2025-07-22,beauty,45.75,2.99,21.86
13747,3613,2025-02-02,electronics,11.55,1.38,7.92
13748,2853,2024-09-02,sports,37.45,0.0,22.84
13749,1061,2024-09-15,electronics,28.75,0.08,19.58
13750,190,2025-07-08,beauty,76.3,3.88,34.78
13751,1750,2024-12-12,fashion,107.65,15.06,44.26
13752,98,2024-07-25,electronics,72.36,2.75,39.0
13753,4473,2025-09-26,sports,49.56,3.23,29.71
13754,421,2025-08-09,electronics,17.36,2.57,9.55
13755,4825,2025-02-28,electronics,108.96,11.01,52.31
13756,985,2024-07-03,home,25.04,2.05,10.5
13757,2114,2024-12-07,beauty,61.85,11.53,34.3
13758,1233,2026-03-15,home,36.52,5.69,15.13
13759,3072,2026-06-16,electronics,120.52,15.32,73.49
13760,422,2025-01-27,sports,95.59,15.75,66.9
13761,4399,2026-06-02,fashion,18.5,2.83,8.55
13762,1394,2026-03-21,electronics,45.55,2.2,22.55
13763,440,2024-12-28,electronics,101.55,6.68,54.54
13764,2154,2025-04-15,sports,27.08,0.95,17.81
13765,90,2025-12-14,beauty,29.6,3.19,12.32
13766,1555,2025-03-20,home,86.25,6.95,42.69
13767,1175,2024-08-07,beauty,27.92,2.76,18.44
13768,3163,2026-04-24,beauty,72.57,4.93,42.66
13769,3360,2026-04-23,fashion,84.25,13.21,58.44
13770,2331,2024-10-16,home,35.84,6.67,21.27
13771,1114,2025-01-25,sports,58.68,3.99,30.79
13772,1902,2024-08-13,sports,104.37,12.06,68.98
13773,1106,2025-08-05,beauty,85.98,15.21,41.89
13774,1147,2025-09-05,sports,1.45,0.26,0.68
13775,4818,2024-12-20,beauty,57.37,10.7,35.61
13776,4557,2026-04-09,home,9.18,1.38,6.1
13777,3431,2025-07-23,sports,32.5,4.05,22.66
13778,3950,2026-06-09,sports,45.41,7.9,28.24
13779,2021,2025-10-03,home,33.85,4.82,15.79
13780,1262,2025-07-09,sports,19.46,0.11,8.65
13781,984,2025-02-13,fashion,24.01,1.09,12.6
13782,146,2025-04-22,sports,59.88,10.85,34.56
13783,1094,2025-10-09,beauty,64.29,6.56,31.12
13784,3919,2024-07-29,home,15.8,1.64,9.71
13785,2627,2025-08-14,electronics,43.94,5.78,18.89
13786,1779,2025-12-09,home,56.91,10.03,29.18
13787,995,2026-05-09,sports,20.56,2.9,9.55
13788,1244,2024-09-10,electronics,73.62,9.78,45.9
13789,4417,2025-09-11,fashion,73.95,2.09,38.62
13790,2027,2025-06-16,home,2.92,0.22,1.57
13791,2946,2026-06-13,electronics,142.61,26.96,62.26
13792,931,2026-05-29,home,66.14,5.78,30.64
13793,4629,2025-01-06,sports,39.5,2.78,19.41
13794,2144,2025-11-05,electronics,31.02,3.97,17.06
13795,3497,2024-07-09,fashion,12.6,2.27,7.94
13796,3617,2024-07-11,fashion,31.49,1.73,17.51
13797,1860,2025-03-05,electronics,104.6,6.0,47.21
13798,2714,2025-05-09,fashion,24.1,3.96,10.39
13799,830,2025-01-04,electronics,111.31,13.58,75.59
13800,3415,2024-11-18,electronics,34.58,0.34,22.5
13801,4853,2025-03-02,sports,18.28,0.12,9.56
13802,3377,2026-05-06,fashion,65.57,5.03,43.95
13803,3561,2026-01-30,fashion,71.99,2.7,32.22
13804,4920,2024-08-01,beauty,61.33,1.76,29.47
13805,4946,2024-10-02,fashion,60.95,6.21,34.0
13806,4879,2024-11-21,fashion,23.18,0.67,13.64
13807,4999,2025-08-14,beauty,50.07,0.53,26.74
13808,4009,2026-03-12,sports,16.58,2.7,9.15
13809,4770,2026-01-07,fashion,157.52,23.78,86.62
13810,2374,2025-02-27,beauty,76.1,14.61,32.03
13811,3242,2026-06-03,fashion,16.09,2.89,8.91
13812,4326,2026-01-25,beauty,26.7,5.26,17.55
13813,3282,2025-11-13,electronics,73.02,2.44,41.79
13814,781,2026-05-25,beauty,14.89,0.87,6.21
13815,3906,2026-04-29,home,26.97,1.96,18.31
13816,3924,2024-08-03,electronics,32.4,6.04,21.36
13817,400,2024-12-16,sports,33.78,2.67,19.12
13818,3950,2025-07-04,home,37.97,5.65,18.54
13819,3860,2024-08-11,sports,27.01,4.37,11.0
13820,4408,2026-03-03,fashion,42.12,1.32,18.02
13821,3966,2025-08-27,fashion,20.57,1.52,10.27
13822,3821,2026-05-19,electronics,36.35,3.35,23.26
13823,4329,2025-10-02,home,34.56,4.91,17.96
13824,459,2025-12-14,fashion,52.89,9.71,23.53
13825,214,2026-03-26,sports,18.34,2.89,9.46
13826,2637,2026-01-31,home,82.91,16.31,38.13
13827,3655,2026-03-05,sports,37.78,6.2,23.32
13828,3216,2024-07-13,fashion,37.08,2.3,23.58
13829,3253,2025-03-11,sports,17.4,0.21,7.78
13830,2119,2024-08-09,sports,40.08,6.55,20.6
13831,4409,2025-05-05,fashion,47.64,7.21,24.25
13832,4776,2025-09-23,beauty,39.62,4.3,16.69
13833,3779,2026-01-11,fashion,89.47,2.42,40.59
13834,2430,2025-10-04,beauty,25.96,1.16,12.48
13835,2055,2026-06-07,beauty,43.09,5.22,26.46
13836,2246,2024-08-17,beauty,21.78,2.49,11.99
13837,1993,2026-05-06,sports,135.83,24.7,84.05
13838,1079,2025-08-18,fashion,98.07,12.26,68.15
13839,2015,2025-06-22,electronics,18.37,2.68,7.71
13840,4641,2024-09-24,beauty,130.65,7.67,65.69
13841,747,2025-01-12,home,83.52,10.64,49.87
13842,4758,2025-12-29,sports,28.52,3.62,19.25
13843,2996,2024-07-18,electronics,28.53,1.4,11.46
13844,2805,2024-09-04,home,28.99,4.14,13.95
13845,2174,2024-07-13,beauty,11.44,1.05,7.43
13846,3796,2025-07-06,sports,34.31,6.14,15.98
13847,3516,2025-07-15,fashion,73.68,6.04,45.35
13848,4689,2024-12-07,fashion,27.21,5.18,11.74
13849,2161,2025-11-03,beauty,10.44,0.19,5.63
13850,3045,2025-03-15,beauty,67.38,9.39,45.36
13851,3012,2025-05-17,home,5.75,0.97,3.05
13852,2867,2025-06-21,fashion,14.3,0.22,9.45
13853,596,2025-02-06,home,8.9,1.27,5.61
13854,4876,2026-02-13,sports,30.62,0.05,14.68
13855,2033,2026-04-07,electronics,30.38,3.6,15.28
13856,2512,2026-04-27,electronics,32.92,0.27,17.63
13857,561,2024-12-09,sports,125.1,12.52,53.75
13858,4872,2024-07-02,electronics,80.46,2.07,54.45
13859,3143,2026-06-09,home,38.89,1.25,17.02
13860,101,2024-07-28,electronics,78.67,0.51,53.89
13861,3476,2024-07-06,home,57.47,7.71,36.34
13862,4620,2026-02-06,beauty,14.28,2.3,6.2
13863,1974,2026-02-13,fashion,81.84,9.08,36.8
13864,1622,2026-03-08,sports,18.35,3.34,8.7
13865,788,2024-11-15,fashion,56.2,5.74,33.37
13866,624,2025-08-04,home,158.14,25.0,65.68
13867,1588,2025-10-01,home,38.69,4.31,22.43
13868,79,2026-04-15,fashion,127.9,18.09,83.38
13869,3446,2025-04-06,sports,134.96,5.74,56.84
13870,1374,2025-11-27,sports,5.18,0.56,3.54
13871,1282,2025-11-28,electronics,60.45,8.8,26.78
13872,2717,2026-01-10,fashion,14.82,2.37,7.72
13873,2667,2024-06-30,home,14.02,1.42,5.81
13874,161,2025-08-19,beauty,14.59,1.57,8.84
13875,1588,2025-06-25,fashion,54.58,3.32,28.71
13876,3872,2024-07-26,sports,36.77,1.75,22.52
13877,857,2025-04-12,fashion,47.65,1.88,26.91
13878,2449,2026-01-31,fashion,61.76,7.27,32.19
13879,859,2025-04-05,electronics,39.31,2.99,18.82
13880,4363,2025-12-08,beauty,70.66,4.53,37.62
13881,1915,2024-09-21,home,42.81,3.33,26.85
13882,1651,2025-05-15,fashion,70.91,9.4,33.71
13883,3599,2025-12-12,sports,120.33,15.76,79.71
13884,2139,2025-05-13,fashion,69.57,6.71,30.07
13885,1746,2025-08-16,sports,45.67,3.07,24.54
13886,2688,2024-10-01,beauty,39.96,4.02,18.57
13887,1383,2024-09-13,home,11.06,0.96,7.3
13888,1154,2025-05-22,fashion,62.02,3.11,42.46
13889,3491,2024-09-15,beauty,51.6,3.69,29.88
13890,2092,2026-05-13,fashion,6.42,0.5,3.97
13891,3647,2025-10-07,home,16.9,2.93,11.63
13892,3185,2026-05-18,sports,67.66,13.31,35.4
13893,4671,2025-03-28,sports,97.75,7.86,58.17
13894,1335,2025-03-16,beauty,24.21,3.79,10.0
13895,4971,2024-11-13,beauty,75.02,6.36,31.57
13896,4718,2025-03-09,electronics,43.0,4.37,28.53
13897,459,2025-05-21,beauty,69.42,5.99,38.04
13898,3022,2026-05-30,fashion,92.17,18.36,60.57
13899,4063,2024-07-30,home,54.15,1.28,32.53
13900,1515,2024-12-17,electronics,71.5,6.64,30.53
13901,359,2024-12-13,sports,10.96,1.53,5.59
13902,3665,2024-08-26,beauty,71.79,3.02,35.2
13903,1943,2025-09-16,sports,67.24,10.02,39.29
13904,784,2024-06-23,beauty,219.85,18.94,130.96
13905,2121,2024-12-09,electronics,38.67,4.04,26.7
13906,3414,2025-05-02,fashion,53.33,6.6,27.54
13907,1841,2026-01-17,beauty,22.59,3.84,11.32
13908,1424,2026-01-21,beauty,25.25,4.15,13.17
13909,2360,2026-05-06,electronics,9.4,0.24,5.6
13910,2246,2026-03-05,beauty,49.85,6.1,25.86
13911,3253,2026-02-22,sports,31.63,5.56,19.55
13912,1878,2025-08-06,beauty,14.19,1.87,9.65
13913,1433,2025-08-31,beauty,143.05,19.93,94.53
13914,4698,2024-07-21,home,70.5,5.33,32.81
13915,2331,2026-02-28,electronics,41.86,4.97,18.14
13916,1044,2024-06-27,home,32.31,0.4,22.13
13917,2279,2026-04-25,sports,15.04,2.42,9.07
13918,1029,2025-12-27,fashion,69.74,5.85,41.4
13919,4647,2024-12-27,electronics,25.2,2.72,15.65
13920,4903,2026-03-09,electronics,50.54,6.86,30.6
13921,4567,2024-07-30,home,78.98,12.64,49.53
13922,2049,2024-08-14,sports,84.63,9.42,42.03
13923,3479,2024-07-30,sports,76.25,13.66,41.24
13924,1431,2024-09-22,fashion,56.67,10.57,29.75
13925,16,2025-05-22,fashion,54.34,6.35,24.28
13926,4253,2024-11-03,home,74.01,9.98,31.8
13927,1723,2025-01-21,beauty,68.66,2.4,38.27
13928,303,2024-07-19,electronics,24.7,2.75,17.12
13929,3335,2025-02-14,electronics,61.15,8.77,30.09
13930,2050,2025-03-14,sports,16.29,2.52,9.58
13931,4270,2025-09-26,home,67.37,12.0,30.37
13932,1842,2025-11-06,sports,85.57,8.02,35.8
13933,886,2026-05-08,home,45.46,7.33,26.36
13934,3930,2024-12-22,beauty,35.37,4.25,14.59
13935,4783,2025-01-29,home,90.85,11.66,50.93
13936,2764,2024-09-24,home,9.87,1.76,5.24
13937,3688,2025-09-29,beauty,111.24,5.67,67.75
13938,3924,2025-04-20,electronics,54.21,9.88,22.29
13939,2923,2025-06-22,sports,87.57,1.13,54.76
13940,523,2025-11-08,beauty,67.38,8.7,40.01
13941,3380,2024-09-19,fashion,87.11,6.48,38.79
13942,3287,2025-11-07,beauty,22.22,2.83,14.12
13943,3693,2024-08-14,fashion,55.62,5.08,27.34
13944,2785,2024-08-14,beauty,47.0,0.15,31.29
13945,2937,2024-12-27,home,6.93,0.49,4.74
13946,2399,2026-06-14,beauty,31.71,0.0,15.42
13947,862,2025-08-12,fashion,34.82,0.13,20.07
13948,3935,2024-11-22,electronics,57.13,7.57,37.58
13949,3155,2025-07-05,sports,113.46,22.2,53.97
13950,3366,2025-12-15,electronics,138.61,13.61,84.78
13951,40,2026-01-08,electronics,106.02,14.82,57.14
13952,1495,2026-03-09,sports,94.36,12.67,60.78
13953,1199,2025-03-20,sports,56.88,9.79,24.85
13954,887,2026-05-14,fashion,56.47,5.94,35.29
13955,1766,2026-05-27,home,225.41,25.13,142.99
13956,1781,2026-04-14,beauty,6.2,0.7,3.64
13957,3507,2024-12-04,fashion,36.1,3.7,19.44
13958,3104,2025-05-26,fashion,16.48,0.04,8.92
13959,152,2025-12-21,electronics,49.31,2.61,29.93
13960,4620,2025-02-06,fashion,88.7,13.56,50.56
13961,3649,2025-03-28,beauty,76.22,4.55,46.55
13962,4688,2026-02-12,home,16.97,0.15,6.98
13963,515,2025-08-18,beauty,26.78,0.33,12.99
13964,397,2025-01-29,home,19.84,2.17,10.38
13965,3875,2026-04-21,home,44.49,2.12,26.66
13966,930,2025-11-05,beauty,60.15,2.97,28.37
13967,4259,2024-12-22,fashion,54.87,3.54,37.25
13968,2077,2025-07-30,electronics,29.01,2.43,20.04
13969,4589,2026-05-10,fashion,0.09,0.01,0.05
13970,681,2025-01-09,home,60.63,11.72,40.18
13971,459,2025-02-18,beauty,15.97,0.24,10.42
13972,4982,2025-12-09,home,32.41,3.8,22.65
13973,3893,2025-08-10,fashion,48.95,7.1,26.31
13974,1518,2025-07-12,electronics,90.82,10.5,61.75
13975,4527,2024-09-05,beauty,15.38,1.08,8.93
13976,2463,2024-07-27,electronics,107.9,6.31,64.19
13977,3533,2025-03-12,beauty,58.43,7.39,31.44
13978,708,2026-05-16,sports,59.45,4.84,26.82
13979,4185,2025-05-01,beauty,57.08,9.0,39.37
13980,1659,2025-12-15,fashion,63.82,8.27,42.23
13981,3812,2025-10-12,sports,58.77,10.86,31.06
13982,61,2025-06-28,fashion,126.15,23.73,81.28
13983,859,2025-01-19,fashion,42.66,7.08,26.87
13984,2775,2024-08-15,electronics,46.2,7.64,31.33
13985,3887,2024-11-21,sports,48.9,8.92,32.82
13986,875,2026-05-25,sports,22.08,2.31,13.87
13987,850,2024-09-30,sports,54.75,8.7,22.24
13988,4366,2026-03-31,beauty,44.75,0.33,28.54
13989,2811,2025-07-25,beauty,38.97,6.02,20.06
13990,150,2024-12-12,fashion,70.69,4.32,34.42
13991,837,2025-02-07,sports,40.95,2.01,18.09
13992,517,2026-01-13,fashion,52.9,6.05,30.81
13993,752,2025-08-19,fashion,25.88,3.33,10.86
13994,2244,2024-11-26,sports,22.72,1.65,14.3
13995,2622,2024-09-19,electronics,48.55,6.74,27.25
13996,1508,2025-04-01,electronics,103.38,1.16,66.37
13997,3341,2025-12-31,electronics,69.93,4.05,32.54
13998,2493,2026-03-12,electronics,47.33,6.17,22.13
13999,1978,2026-02-18,beauty,54.46,3.56,27.35
14000,943,2024-10-04,fashion,24.05,4.79,15.24
14001,2100,2024-07-13,beauty,55.85,0.62,32.64
14002,4946,2024-12-15,fashion,60.76,2.09,40.24
14003,4401,2025-12-10,home,81.63,1.33,38.45
14004,1339,2025-05-23,home,22.87,3.71,10.01
14005,550,2025-11-02,beauty,4.92,0.36,2.91
14006,1217,2026-01-30,sports,44.07,7.83,26.14
14007,451,2025-06-03,fashion,86.66,6.64,52.34
14008,979,2024-09-12,beauty,60.09,2.6,27.83
14009,2351,2024-07-02,fashion,9.1,1.61,4.52
14010,1197,2025-07-08,electronics,38.11,6.9,18.28
14011,2701,2026-03-27,home,36.77,6.08,19.55
14012,3110,2024-07-12,home,94.38,11.4,49.45
14013,3668,2025-01-11,beauty,85.82,2.81,51.95
14014,4461,2025-01-17,beauty,20.23,3.91,10.93
14015,1725,2025-09-15,sports,11.77,2.2,7.21
14016,3744,2025-04-10,fashion,20.38,0.46,8.4
14017,3524,2025-02-04,electronics,24.63,2.91,13.8
14018,815,2026-03-20,home,33.92,5.0,17.22
14019,3110,2024-08-20,fashion,31.81,6.2,12.92
14020,3752,2024-08-01,beauty,9.51,1.44,6.06
14021,1080,2025-01-18,beauty,58.26,11.45,36.91
14022,3811,2026-04-10,home,131.69,24.01,58.26
14023,2519,2025-10-02,electronics,16.63,3.15,8.27
14024,496,2025-04-10,beauty,44.27,5.77,29.95
14025,2174,2025-07-05,fashion,122.0,23.5,82.61
14026,4782,2024-06-30,sports,7.69,0.38,4.68
14027,4063,2026-04-17,home,25.47,4.13,14.13
14028,3981,2025-04-09,beauty,156.38,31.21,93.83
14029,2265,2025-04-10,fashion,29.79,5.93,16.68
14030,2019,2025-05-26,home,73.36,10.34,37.24
14031,2428,2024-07-20,home,29.82,3.17,14.02
14032,2467,2024-12-07,home,44.81,7.05,22.82
14033,4319,2024-11-22,beauty,79.17,15.21,33.48
14034,600,2025-04-06,beauty,63.36,3.74,41.1
14035,2920,2024-11-06,beauty,52.85,8.21,22.72
14036,1048,2025-11-10,beauty,75.29,4.24,39.96
14037,4251,2025-05-16,beauty,60.14,11.78,24.4
14038,2651,2025-08-03,beauty,52.23,9.1,28.48
14039,2549,2024-07-26,fashion,62.45,1.56,34.46
14040,2415,2025-11-10,sports,187.07,29.85,129.83
14041,3971,2025-02-08,electronics,18.59,0.79,11.99
14042,2415,2024-07-10,sports,106.31,3.94,70.08
14043,751,2025-08-10,sports,78.49,8.8,42.85
14044,1139,2026-01-29,beauty,80.36,6.76,46.99
14045,4494,2025-03-13,fashion,83.05,7.46,47.87
14046,2878,2026-06-13,electronics,54.82,0.78,28.88
14047,3121,2024-07-06,beauty,77.27,10.86,46.63
14048,2674,2026-05-23,home,37.44,6.39,19.96
14049,4961,2025-10-01,fashion,19.09,0.73,12.91
14050,1460,2026-01-23,fashion,26.49,4.98,12.19
14051,4008,2026-05-10,fashion,82.01,14.44,53.17
14052,4825,2025-03-04,sports,15.25,0.22,8.03
14053,746,2026-06-02,beauty,201.07,35.0,138.0
14054,3490,2026-03-21,sports,19.38,1.14,9.21
14055,2863,2026-05-21,home,8.04,0.21,4.88
14056,3907,2025-01-05,beauty,24.17,2.85,16.3
14057,649,2026-03-07,sports,31.95,1.81,20.14
14058,1464,2026-01-22,beauty,53.32,6.02,31.67
14059,4399,2025-09-18,home,30.76,3.51,21.26
14060,3787,2024-12-01,fashion,52.52,10.32,24.1
14061,1122,2026-01-25,sports,10.02,1.42,5.44
14062,2015,2024-07-07,electronics,78.4,14.77,54.49
14063,960,2025-03-07,electronics,78.6,4.02,47.08
14064,1926,2025-12-31,sports,48.27,4.82,20.06
14065,1950,2026-03-22,electronics,56.18,1.6,28.37
14066,439,2025-10-11,home,17.59,2.17,7.23
14067,535,2025-05-19,sports,130.07,2.43,57.33
14068,527,2026-04-19,home,84.02,0.98,50.75
14069,4865,2025-05-14,electronics,66.0,2.51,32.39
14070,3727,2026-02-13,beauty,2.64,0.09,1.15
14071,1432,2026-01-03,fashion,32.47,5.9,16.97
14072,2720,2026-06-07,home,34.22,3.6,16.65
14073,1233,2026-01-08,beauty,49.66,0.55,29.72
14074,2513,2026-01-21,sports,51.6,1.99,35.89
