activity_id,user_id,activity_date,session_duration,pages_viewed,action_type
12363,3420,2026-04-20,18,16,purchase
12364,2528,2026-06-10,53,17,login
12365,4137,2026-01-17,21,14,login
12366,1757,2026-06-10,58,12,add_to_cart
12367,2289,2025-01-21,44,2,login
12368,428,2024-10-04,52,11,add_to_cart
12369,269,2024-09-27,29,16,add_to_cart
12370,2687,2025-02-23,52,15,add_to_cart
12371,2824,2024-11-27,36,19,view
12372,4968,2025-09-18,21,16,login
12373,4858,2024-12-08,45,13,login
12374,3533,2025-10-07,18,8,login
12375,1449,2024-09-24,1,5,view
12376,4202,2024-09-28,19,14,add_to_cart
12377,633,2025-01-06,54,5,login
12378,2899,2024-09-23,32,5,login
12379,1331,2025-03-22,19,5,view
12380,4140,2026-05-04,9,3,view
12381,3516,2026-01-30,6,12,view
12382,4800,2025-07-03,48,7,login
12383,1865,2025-06-21,1,10,add_to_cart
12384,715,2025-06-01,54,16,add_to_cart
12385,1543,2026-02-04,33,4,purchase
12386,2314,2024-11-03,21,7,login
12387,2947,2025-06-05,14,11,view
12388,3929,2025-06-05,37,5,add_to_cart
12389,1070,2024-12-28,52,3,login
12390,2954,2025-03-24,27,6,login
12391,4611,2025-05-28,48,8,view
12392,1156,2025-11-21,50,10,add_to_cart
12393,3108,2025-03-06,20,7,login
12394,2582,2024-07-23,18,17,login
12395,744,2024-10-22,29,12,view
12396,4298,2024-09-06,56,12,view
12397,3502,2025-11-09,56,13,login
12398,3718,2026-03-02,16,16,add_to_cart
12399,4420,2025-07-25,35,9,view
12400,1176,2025-07-29,52,8,view
12401,673,2026-04-28,55,19,add_to_cart
12402,3159,2025-03-10,30,3,login
12403,4220,2024-11-08,11,15,view
12404,1506,2024-08-27,35,3,login
12405,4014,2024-09-01,18,9,add_to_cart
12406,3648,2026-06-12,39,14,login
12407,1625,2026-06-04,37,13,add_to_cart
12408,3083,2025-01-21,16,5,login
12409,1839,2025-07-29,42,13,view
12410,538,2025-02-11,6,9,add_to_cart
12411,4222,2025-05-17,37,14,view
12412,1956,2024-07-13,47,14,add_to_cart
12413,1225,2024-12-09,40,13,login
12414,297,2025-12-20,48,3,login
12415,4566,2025-04-05,29,2,add_to_cart
12416,406,2024-11-10,31,11,login
12417,2969,2025-08-02,37,7,view
12418,3758,2024-12-11,19,5,add_to_cart
12419,1794,2025-09-11,17,7,login
12420,1009,2026-03-20,51,5,login
12421,2918,2025-04-19,33,14,add_to_cart
12422,4311,2025-12-20,17,8,login
12423,3818,2026-01-31,5,8,add_to_cart
12424,1950,2025-08-04,32,1,login
12425,1836,2025-06-30,35,19,login
12426,4395,2025-08-10,14,17,login
12427,1262,2026-03-24,19,2,view
12428,1113,2025-07-13,51,15,login
12429,1694,2026-04-25,39,3,add_to_cart
12430,2861,2025-02-02,34,13,add_to_cart
12431,1320,2024-10-30,19,12,add_to_cart
12432,2919,2026-03-08,49,16,view
12433,1099,2026-02-14,41,19,view
12434,3325,2024-06-28,58,2,view
12435,3965,2026-01-25,40,9,view
12436,3559,2026-01-18,6,6,view
12437,3943,2026-02-24,17,19,add_to_cart
12438,3788,2025-11-16,34,6,view
12439,1250,2025-01-23,50,6,login
12440,1581,2025-06-09,47,16,login
12441,4154,2025-02-28,38,6,view
12442,4264,2026-05-16,46,12,purchase
12443,4094,2025-12-02,45,11,view
12444,3404,2025-10-15,7,3,view
12445,3390,2025-12-05,51,9,add_to_cart
12446,4886,2026-05-03,6,1,view
12447,2441,2025-09-15,10,10,view
12448,1474,2026-02-05,16,7,view
12449,1797,2025-08-25,28,10,view
12450,3928,2024-12-24,10,15,add_to_cart
12451,2431,2025-03-29,7,4,login
12452,1114,2025-11-13,56,14,add_to_cart
12453,597,2025-07-11,46,10,add_to_cart
12454,4844,2026-02-20,37,11,purchase
12455,333,2025-09-20,8,19,login
12456,2832,2025-02-12,57,1,add_to_cart
12457,3398,2025-05-29,23,10,add_to_cart
12458,3820,2026-01-21,58,6,add_to_cart
12459,4054,2025-06-19,44,14,view
12460,4413,2024-07-29,42,13,login
12461,4343,2026-04-30,21,12,login
12462,1577,2025-04-09,18,10,purchase
12463,46,2025-09-06,5,12,view
12464,4039,2025-12-12,15,8,add_to_cart
12465,2440,2025-12-29,59,14,view
12466,3765,2026-03-22,44,18,view
12467,638,2024-12-22,58,8,login
12468,3505,2025-11-28,37,3,login
12469,2165,2025-09-17,24,13,add_to_cart
12470,4726,2024-10-31,38,11,login
12471,4787,2025-07-29,59,11,view
12472,3459,2025-03-07,14,2,login
12473,3150,2024-12-20,54,18,view
12474,2309,2024-09-25,54,6,purchase
12475,3299,2025-10-30,9,5,view
12476,831,2025-10-25,29,8,login
12477,493,2024-07-28,38,9,view
12478,163,2024-10-10,39,8,view
12479,3454,2026-06-11,43,13,login
12480,4812,2025-02-17,45,14,add_to_cart
12481,677,2025-02-12,31,1,login
12482,1731,2025-04-28,33,11,add_to_cart
12483,3062,2024-08-18,55,9,login
12484,4918,2026-04-08,43,9,login
12485,4245,2025-05-07,16,4,view
12486,4440,2025-12-21,20,3,view
12487,1353,2025-11-14,5,11,view
12488,1889,2025-12-14,43,15,view
12489,1019,2025-10-30,52,9,add_to_cart
12490,1471,2025-06-19,52,11,add_to_cart
12491,4058,2025-09-18,25,16,view
12492,4117,2025-01-27,47,17,purchase
12493,3482,2025-05-01,25,12,add_to_cart
12494,4035,2026-01-16,11,6,add_to_cart
12495,2854,2025-05-27,11,10,view
12496,4679,2025-10-29,42,18,view
12497,4467,2025-06-02,37,16,view
12498,4284,2025-07-29,26,2,view
12499,1633,2025-11-14,44,6,login
12500,4277,2026-02-22,33,3,login
12501,3180,2024-08-08,20,17,login
12502,2825,2025-07-24,32,11,purchase
12503,1469,2026-01-28,14,14,view
12504,2401,2025-09-01,55,17,view
12505,613,2025-07-22,38,9,view
12506,4369,2026-02-17,23,11,view
12507,2240,2025-05-19,57,13,login
12508,4484,2024-11-30,15,18,view
12509,3072,2025-12-25,33,18,view
12510,4314,2025-05-03,39,12,login
12511,3280,2026-01-16,51,8,login
12512,4909,2026-05-31,54,3,view
12513,1595,2024-08-15,6,9,view
12514,28,2026-04-25,42,17,add_to_cart
12515,1735,2024-12-07,4,15,login
12516,1788,2026-04-22,57,4,add_to_cart
12517,3493,2025-09-04,38,8,view
12518,521,2025-02-23,55,8,add_to_cart
12519,1402,2025-10-09,40,8,login
12520,4229,2025-12-26,53,4,purchase
12521,2442,2025-01-27,8,5,view
12522,4622,2026-02-12,25,6,login
12523,4538,2025-10-23,35,5,add_to_cart
12524,830,2025-02-25,39,9,view
12525,1786,2026-02-15,42,10,view
12526,4935,2025-09-13,43,19,login
12527,4251,2024-09-28,54,12,login
12528,1531,2025-12-15,31,17,add_to_cart
12529,3876,2024-08-05,34,19,login
12530,4256,2024-09-13,12,19,view
12531,2952,2025-12-21,43,10,view
12532,3586,2025-08-25,54,12,view
12533,1905,2025-03-03,13,1,view
12534,4136,2026-01-18,54,3,login
12535,3860,2025-05-22,49,6,view
12536,4363,2024-10-28,40,5,view
12537,1521,2024-12-11,16,11,purchase
12538,218,2025-10-20,46,1,view
12539,2009,2025-03-01,51,12,add_to_cart
12540,1040,2025-10-18,30,11,view
12541,4419,2024-07-26,10,10,view
12542,2351,2024-08-22,25,11,add_to_cart
12543,222,2025-10-09,6,2,add_to_cart
12544,690,2025-01-20,46,17,login
12545,3016,2025-06-08,42,14,add_to_cart
12546,4088,2024-11-29,43,1,view
12547,4369,2025-07-04,17,10,view
12548,2303,2025-06-29,13,17,add_to_cart
12549,943,2025-09-02,25,6,login
12550,2880,2025-05-10,1,12,view
12551,4227,2024-09-30,16,7,view
12552,844,2025-04-23,15,6,add_to_cart
12553,1879,2025-11-22,4,16,view
12554,3314,2024-11-15,53,17,purchase
12555,2537,2025-07-13,5,7,login
12556,4385,2026-05-27,33,18,view
12557,4068,2026-02-13,39,3,login
12558,4216,2025-09-12,27,6,login
12559,3872,2025-04-06,32,19,view
12560,1579,2026-05-03,47,7,login
12561,3397,2026-03-23,9,11,purchase
12562,124,2025-03-17,55,11,login
12563,4763,2025-01-28,29,9,login
12564,2149,2026-01-31,49,1,view
12565,1191,2025-08-27,8,7,add_to_cart
12566,4831,2025-10-12,8,9,view
12567,1599,2026-04-28,29,18,login
12568,1005,2025-07-04,11,14,add_to_cart
12569,4117,2025-11-25,55,18,view
12570,3128,2025-06-11,10,19,purchase
12571,1809,2025-09-01,41,19,add_to_cart
12572,4980,2024-08-21,15,9,add_to_cart
12573,2984,2025-12-17,58,10,view
12574,3260,2025-06-22,48,4,view
12575,2586,2025-08-20,41,1,view
12576,657,2025-10-16,30,12,view
12577,1483,2025-10-19,24,10,add_to_cart
12578,2138,2024-10-13,35,8,view
12579,1457,2026-03-07,26,1,add_to_cart
12580,1233,2026-04-18,40,16,view
12581,4817,2026-02-22,41,6,add_to_cart
12582,2179,2024-09-28,11,8,add_to_cart
12583,1588,2024-07-01,18,12,login
12584,56,2024-07-20,23,8,add_to_cart
12585,3155,2025-08-17,23,8,view
12586,4265,2025-12-25,42,12,view
12587,1297,2025-10-29,11,10,view
12588,3602,2024-09-19,29,19,add_to_cart
12589,1951,2024-07-04,55,17,login
12590,3354,2026-02-18,46,13,view
12591,3379,2024-07-09,27,12,view
12592,2261,2024-08-30,45,10,login
12593,3384,2026-01-13,9,19,login
12594,487,2024-12-31,40,10,login
12595,1732,2024-11-01,40,4,view
12596,954,2025-07-12,57,14,view
12597,3751,2026-03-12,44,14,view
12598,422,2025-04-28,49,15,add_to_cart
12599,1717,2025-11-16,1,15,purchase
12600,4025,2025-05-05,42,10,view
12601,1704,2025-09-22,40,10,login
12602,2725,2024-07-30,16,2,view
12603,3601,2025-04-18,44,6,view
12604,423,2024-11-04,5,1,login
12605,2643,2025-02-19,56,9,purchase
12606,1037,2024-08-21,19,18,add_to_cart
12607,3628,2025-02-20,20,5,login
12608,230,2025-06-30,50,2,view
12609,4591,2025-02-22,21,5,add_to_cart
12610,391,2025-09-14,20,7,view
12611,4276,2025-03-07,23,7,purchase
12612,4139,2024-09-07,51,3,login
12613,106,2024-12-29,16,8,view
12614,201,2026-04-20,13,5,view
12615,4320,2025-09-11,53,15,view
12616,1757,2026-02-01,8,7,login
12617,3209,2026-01-23,8,13,view
12618,4903,2026-01-28,27,11,login
12619,350,2024-07-19,38,8,view
12620,399,2025-08-28,34,3,login
12621,4651,2025-12-11,48,15,login
12622,3429,2025-04-20,47,7,view
12623,3143,2025-05-27,26,8,add_to_cart
12624,4907,2024-08-31,48,7,view
12625,3256,2025-10-20,44,6,add_to_cart
12626,2124,2025-12-09,24,3,view
12627,4082,2026-02-15,13,17,login
12628,3229,2025-11-18,41,9,login
12629,4472,2026-03-02,12,9,view
12630,260,2024-06-26,18,13,view
12631,4143,2025-11-13,6,5,login
12632,2875,2025-07-18,52,13,view
12633,2595,2024-06-22,49,16,login
12634,4342,2024-06-17,15,3,purchase
12635,4056,2025-12-21,28,18,add_to_cart
12636,956,2025-01-07,58,15,login
12637,4626,2025-10-19,17,13,view
12638,4800,2026-06-16,50,4,login
12639,4624,2025-03-17,14,15,purchase
12640,1158,2025-07-20,29,6,view
12641,2611,2025-12-07,10,2,add_to_cart
12642,136,2025-06-26,34,2,view
12643,4831,2026-05-16,37,6,add_to_cart
12644,175,2024-11-05,43,9,view
12645,3334,2025-01-13,15,7,view
12646,1650,2024-10-15,3,18,login
12647,3557,2025-11-09,2,13,login
12648,4130,2024-10-29,51,4,login
12649,4206,2025-06-26,34,6,login
12650,3825,2026-04-13,56,10,view
12651,2084,2025-11-21,53,17,purchase
12652,3664,2026-05-15,8,10,login
12653,4766,2025-10-26,48,8,login
12654,3684,2025-01-29,31,1,login
12655,828,2026-04-27,15,4,login
12656,1462,2025-12-27,33,9,add_to_cart
12657,4633,2025-12-05,18,9,view
12658,2294,2025-09-16,14,1,view
12659,4850,2025-04-18,22,5,view
12660,686,2025-05-10,38,7,purchase
12661,4940,2025-03-14,52,4,purchase
12662,3333,2025-12-14,24,16,add_to_cart
12663,1514,2025-11-10,37,14,view
12664,1782,2024-09-23,57,5,login
12665,3273,2025-10-09,36,11,view
12666,1462,2025-02-02,21,18,login
12667,1094,2026-03-11,39,18,login
12668,4706,2025-07-22,16,18,login
12669,1403,2024-11-17,51,5,add_to_cart
12670,347,2026-04-09,44,13,add_to_cart
12671,732,2024-07-20,5,8,view
12672,3806,2025-03-11,53,13,view
12673,2383,2024-09-13,49,7,view
12674,3687,2025-06-05,53,7,login
12675,2518,2024-09-20,12,18,login
12676,1522,2025-09-14,1,10,add_to_cart
12677,2366,2025-06-11,18,17,login
12678,516,2024-10-14,48,10,view
12679,969,2026-01-14,32,4,add_to_cart
12680,1813,2025-02-28,56,4,add_to_cart
12681,4294,2024-08-04,24,17,view
12682,3584,2024-11-02,18,4,view
12683,4985,2025-11-04,34,5,login
12684,2862,2024-12-01,46,11,login
12685,2941,2026-04-18,53,15,view
12686,3041,2026-05-23,56,10,add_to_cart
12687,3130,2024-12-31,22,18,view
12688,2782,2024-11-22,30,16,purchase
12689,2582,2026-01-26,4,5,view
12690,237,2024-12-15,20,4,view
12691,1226,2025-02-25,48,1,login
12692,2431,2024-12-13,55,8,login
12693,3969,2025-05-17,27,14,add_to_cart
12694,4414,2025-06-10,26,1,login
12695,4356,2025-04-01,45,15,add_to_cart
12696,2945,2025-11-22,18,6,login
12697,118,2025-05-29,6,15,login
12698,975,2025-11-26,12,7,view
12699,29,2025-06-26,30,6,login
12700,1461,2025-07-07,54,3,login
12701,4066,2025-05-27,4,15,add_to_cart
12702,2993,2024-11-28,38,11,add_to_cart
12703,609,2024-12-27,18,9,purchase
12704,3500,2026-05-18,55,12,view
12705,965,2025-12-28,6,18,login
12706,1883,2026-02-17,29,12,login
12707,2427,2026-03-15,10,9,view
12708,3736,2024-09-25,11,6,view
12709,2489,2025-04-13,58,9,login
12710,2871,2026-02-26,57,5,view
12711,3981,2026-03-24,14,4,view
12712,2658,2026-02-03,6,7,add_to_cart
12713,3753,2025-03-03,20,14,login
12714,3,2025-08-03,22,15,view
12715,2210,2026-04-10,46,9,view
12716,2485,2025-06-25,37,5,login
12717,2463,2025-02-21,13,19,login
12718,164,2024-07-23,47,15,add_to_cart
12719,4629,2024-11-23,32,9,login
12720,4645,2025-11-14,15,7,login
12721,3626,2024-08-09,36,4,add_to_cart
12722,1001,2024-06-23,50,4,view
12723,3083,2025-02-03,43,11,add_to_cart
12724,208,2025-12-18,22,3,add_to_cart
12725,1080,2025-10-31,29,11,login
12726,2016,2025-09-17,53,17,login
12727,3830,2025-05-21,45,11,login
12728,3302,2025-09-24,15,16,login
12729,115,2024-08-26,38,12,view
12730,3548,2025-01-01,43,15,view
12731,4558,2024-06-16,59,6,login
12732,4361,2025-06-16,31,19,view
12733,671,2026-05-25,35,18,add_to_cart
12734,4332,2025-06-21,23,10,view
12735,2292,2024-08-13,29,14,login
12736,2505,2025-10-17,13,6,view
12737,3065,2026-05-12,2,6,view
12738,3448,2025-11-30,4,5,view
12739,3205,2025-10-16,56,13,view
12740,699,2024-11-04,55,15,view
12741,4355,2026-04-20,13,5,view
12742,3659,2025-07-17,19,12,add_to_cart
12743,1219,2024-07-09,24,16,login
12744,4977,2026-02-18,20,7,login
12745,4479,2025-05-02,30,9,view
12746,4223,2024-08-21,4,9,add_to_cart
12747,1719,2026-06-16,21,19,login
12748,2978,2025-11-10,38,12,view
12749,1746,2025-09-06,3,1,add_to_cart
12750,2050,2025-09-22,31,2,view
12751,3695,2024-07-13,39,7,login
12752,3427,2025-06-24,58,7,add_to_cart
12753,4576,2026-04-01,11,18,view
12754,1,2025-01-07,54,13,view
12755,1106,2025-04-18,6,10,purchase
12756,839,2025-04-17,40,7,view
12757,4670,2026-05-06,54,3,login
12758,3877,2025-12-17,51,11,login
12759,2534,2025-05-02,56,6,view
12760,1505,2025-09-28,56,7,add_to_cart
12761,1907,2026-01-29,37,2,view
12762,4651,2025-07-07,56,10,view
12763,3934,2026-03-24,38,12,login
12764,2759,2025-11-17,44,18,login
12765,4368,2025-01-14,19,13,view
12766,2248,2025-06-19,9,13,view
12767,2975,2024-10-11,10,12,login
12768,3814,2026-02-22,42,8,view
12769,2236,2026-04-03,54,5,login
12770,3221,2026-05-14,49,1,login
12771,3257,2026-05-28,51,3,login
12772,2287,2026-01-19,35,14,view
12773,4657,2024-08-24,58,5,login
12774,4456,2025-06-07,39,13,view
12775,1826,2024-09-16,58,6,view
12776,253,2026-01-20,27,1,login
12777,1880,2026-06-12,41,5,view
12778,3177,2024-10-26,31,5,add_to_cart
12779,1063,2025-01-27,15,15,view
12780,4205,2026-02-02,57,15,view
12781,2712,2024-12-11,16,13,view
12782,1905,2025-03-29,13,12,add_to_cart
12783,4344,2025-04-14,57,10,view
12784,4066,2025-05-10,55,1,view
12785,3469,2025-07-09,30,16,login
12786,2521,2025-11-07,44,14,add_to_cart
12787,1208,2026-03-06,42,16,login
12788,3329,2024-12-23,6,6,login
12789,4795,2026-02-13,37,18,add_to_cart
12790,2207,2026-01-08,37,17,view
12791,3813,2024-07-25,8,4,add_to_cart
12792,708,2024-12-02,40,9,view
12793,2970,2024-10-13,25,5,login
12794,400,2025-03-13,34,2,view
12795,1543,2026-01-25,7,2,login
12796,4846,2024-11-16,8,15,view
12797,2018,2025-04-12,54,3,login
12798,1802,2026-06-08,18,2,login
12799,1021,2026-04-05,22,17,login
12800,387,2026-05-29,17,2,view
12801,1902,2025-09-03,7,11,add_to_cart
12802,2208,2025-03-31,17,3,purchase
12803,1532,2025-12-23,6,1,add_to_cart
12804,1400,2024-10-06,27,2,view
12805,3335,2026-05-03,39,18,login
12806,2496,2025-03-24,11,12,add_to_cart
12807,348,2025-02-24,58,9,login
12808,1664,2025-08-03,57,4,view
12809,4342,2025-05-28,34,9,view
12810,1155,2026-01-02,23,8,login
12811,4056,2026-01-08,8,9,login
12812,1003,2026-05-07,20,12,view
12813,3530,2025-04-06,25,13,login
12814,1160,2025-07-01,58,17,login
12815,3204,2024-11-23,34,9,view
12816,1584,2025-02-19,2,13,login
12817,1803,2026-01-03,52,8,login
12818,3618,2024-06-24,12,1,add_to_cart
12819,3349,2025-06-19,55,2,view
12820,478,2025-08-25,17,10,login
12821,244,2026-01-26,33,19,login
12822,2549,2024-08-27,31,19,login
12823,3476,2026-01-16,20,2,view
12824,4551,2024-07-29,24,5,add_to_cart
12825,2808,2025-11-11,32,14,view
12826,511,2025-07-08,36,18,login
12827,2935,2024-10-30,48,5,login
12828,698,2025-07-26,57,11,view
12829,3334,2025-12-02,31,5,login
12830,498,2024-12-06,55,5,add_to_cart
12831,1617,2025-11-04,4,18,add_to_cart
12832,383,2025-09-21,42,4,view
12833,2186,2025-02-02,37,7,login
12834,3558,2026-03-08,7,4,login
12835,2467,2025-06-09,31,6,view
12836,3438,2026-03-31,14,2,add_to_cart
12837,4380,2025-04-11,26,7,login
12838,4768,2025-01-10,48,5,add_to_cart
12839,3596,2025-12-31,9,6,login
12840,1087,2025-05-04,8,1,login
12841,1162,2026-01-18,21,4,add_to_cart
12842,4730,2025-11-24,35,8,login
12843,4249,2026-06-15,42,12,view
12844,81,2024-08-10,9,17,login
12845,600,2024-11-05,51,2,view
12846,3982,2025-11-26,3,11,view
12847,4323,2025-04-06,14,1,add_to_cart
12848,2418,2024-08-23,12,11,login
12849,4104,2025-01-04,6,6,add_to_cart
12850,3367,2025-10-02,55,8,view
12851,4188,2025-12-09,17,2,add_to_cart
12852,3330,2025-10-25,7,12,view
12853,722,2026-02-18,3,3,add_to_cart
12854,3585,2025-09-30,34,13,add_to_cart
12855,1450,2024-11-21,9,4,view
12856,1067,2025-11-07,38,13,login
12857,4785,2025-04-26,45,16,add_to_cart
12858,2307,2025-11-18,29,18,add_to_cart
12859,437,2026-06-09,19,12,view
12860,3046,2024-12-16,41,11,add_to_cart
12861,346,2024-09-07,49,12,add_to_cart
12862,3623,2026-02-04,32,8,view
12863,3378,2025-09-04,51,14,login
12864,4174,2025-04-18,5,4,view
12865,3897,2024-10-30,22,11,view
12866,1012,2026-04-15,23,9,login
12867,3319,2026-05-28,5,2,login
12868,2581,2025-05-24,4,1,login
12869,4360,2025-03-02,47,10,login
12870,2374,2025-04-18,58,10,purchase
12871,2463,2025-12-10,15,6,view
12872,2930,2025-02-02,9,14,view
12873,4063,2024-12-31,36,12,view
12874,1037,2024-12-06,22,6,view
12875,2509,2025-09-09,42,12,add_to_cart
12876,2334,2026-04-20,30,19,view
12877,312,2026-01-28,18,16,view
12878,3974,2024-07-15,43,1,add_to_cart
12879,4520,2025-09-11,17,9,view
12880,4240,2025-02-18,41,16,view
12881,4352,2024-08-04,53,19,login
12882,3830,2025-10-17,11,16,add_to_cart
12883,1320,2025-09-29,28,4,add_to_cart
12884,278,2026-03-27,41,10,view
12885,941,2025-03-04,26,15,add_to_cart
12886,1517,2025-04-17,18,1,login
12887,361,2026-05-07,5,18,login
12888,3942,2025-04-23,42,3,view
12889,3876,2024-12-02,34,19,view
12890,4750,2024-06-28,49,9,login
12891,3162,2024-08-02,28,19,add_to_cart
12892,2193,2025-11-04,14,19,login
12893,2400,2025-04-17,15,5,add_to_cart
12894,2141,2024-11-19,14,18,view
12895,1961,2025-04-14,21,3,purchase
12896,3483,2024-10-06,11,15,view
12897,4566,2025-12-20,2,12,view
12898,2742,2026-06-04,35,4,login
12899,2483,2024-09-15,4,11,login
12900,1562,2026-02-21,5,7,login
12901,1281,2024-07-27,38,9,view
12902,2287,2025-03-21,23,17,login
12903,375,2025-11-25,35,9,add_to_cart
12904,1830,2024-08-14,7,19,add_to_cart
12905,827,2025-04-14,51,6,view
12906,2717,2025-01-03,1,1,view
12907,3459,2024-07-29,22,16,view
12908,3227,2025-05-27,38,17,login
12909,3580,2025-07-17,36,2,login
12910,3581,2025-06-10,46,6,purchase
12911,265,2026-04-22,11,9,login
12912,704,2026-01-12,9,17,login
12913,1868,2026-03-07,26,11,login
12914,2980,2025-12-21,32,10,login
12915,4366,2026-04-04,1,13,add_to_cart
12916,1991,2025-11-01,11,18,view
12917,1015,2024-07-29,37,2,login
12918,3187,2026-04-23,46,6,login
12919,4469,2025-02-04,47,18,view
12920,4635,2026-03-29,55,7,add_to_cart
12921,2867,2026-05-23,2,18,login
12922,3740,2025-07-10,22,17,login
12923,3949,2024-09-07,23,5,view
12924,4490,2024-08-25,57,19,login
12925,2774,2024-11-21,36,16,add_to_cart
12926,330,2026-01-12,33,4,login
12927,1468,2025-11-06,14,17,view
12928,3073,2025-03-25,32,19,add_to_cart
12929,1711,2026-01-31,44,7,add_to_cart
12930,2791,2026-04-17,48,8,add_to_cart
12931,1055,2026-05-09,37,14,add_to_cart
12932,3246,2026-01-22,21,6,view
12933,2040,2024-11-14,45,19,view
12934,4642,2026-04-25,45,19,view
12935,3553,2026-06-10,14,3,view
12936,1216,2025-12-02,26,16,add_to_cart
12937,4548,2026-01-03,46,6,view
12938,4467,2025-06-21,8,2,login
12939,2083,2026-01-18,42,19,login
12940,2954,2025-10-19,15,11,view
12941,3276,2025-11-19,18,13,login
12942,1245,2025-10-19,59,14,login
12943,2971,2024-12-24,4,5,view
12944,855,2025-09-28,11,18,login
12945,3874,2025-05-04,10,19,view
12946,3470,2025-03-26,6,15,view
12947,2261,2026-06-09,53,10,view
12948,1431,2024-10-18,45,19,view
12949,2259,2025-06-25,4,6,login
12950,3525,2026-06-02,40,19,add_to_cart
12951,543,2025-10-17,50,7,view
12952,4296,2026-05-05,31,18,view
12953,4882,2024-10-20,32,15,add_to_cart
12954,1104,2026-01-31,7,15,login
12955,670,2026-02-28,56,5,view
12956,980,2025-09-21,21,1,login
12957,854,2025-02-17,10,1,login
12958,4942,2025-09-10,39,18,view
12959,2648,2026-01-18,55,8,purchase
12960,2074,2025-08-12,25,3,view
12961,1549,2025-04-16,15,17,view
12962,4409,2025-05-24,22,13,add_to_cart
12963,3256,2025-06-08,53,6,view
12964,184,2025-06-15,42,3,view
12965,849,2025-12-09,47,12,view
12966,812,2024-08-02,31,8,view
12967,2267,2025-03-02,22,15,view
12968,1860,2025-03-23,49,2,view
12969,4649,2025-02-02,4,8,login
12970,3927,2025-07-22,12,17,login
12971,3901,2025-09-19,46,13,login
12972,951,2025-09-13,34,8,add_to_cart
12973,3027,2025-12-22,16,6,login
12974,1762,2026-02-04,42,19,add_to_cart
12975,1324,2024-07-14,2,15,view
12976,3030,2025-06-19,7,9,add_to_cart
12977,2797,2024-08-24,51,18,login
